id,left,top,right,bottom,row_index,col_index
2790,201689.761599999997998,544863.541699999943376,202189.761599999997998,544363.541699999943376,44,45
2791,201689.761599999997998,544363.541699999943376,202189.761599999997998,543863.541699999943376,45,45
2788,201689.761599999997998,545863.541699999943376,202189.761599999997998,545363.541699999943376,42,45
2789,201689.761599999997998,545363.541699999943376,202189.761599999997998,544863.541699999943376,43,45
2786,201689.761599999997998,546863.541699999943376,202189.761599999997998,546363.541699999943376,40,45
2787,201689.761599999997998,546363.541699999943376,202189.761599999997998,545863.541699999943376,41,45
2784,201689.761599999997998,547863.541699999943376,202189.761599999997998,547363.541699999943376,38,45
2785,201689.761599999997998,547363.541699999943376,202189.761599999997998,546863.541699999943376,39,45
2782,201689.761599999997998,548863.541699999943376,202189.761599999997998,548363.541699999943376,36,45
2783,201689.761599999997998,548363.541699999943376,202189.761599999997998,547863.541699999943376,37,45
2780,201689.761599999997998,549863.541699999943376,202189.761599999997998,549363.541699999943376,34,45
2781,201689.761599999997998,549363.541699999943376,202189.761599999997998,548863.541699999943376,35,45
2778,201689.761599999997998,550863.541699999943376,202189.761599999997998,550363.541699999943376,32,45
2779,201689.761599999997998,550363.541699999943376,202189.761599999997998,549863.541699999943376,33,45
2776,201689.761599999997998,551863.541699999943376,202189.761599999997998,551363.541699999943376,30,45
2777,201689.761599999997998,551363.541699999943376,202189.761599999997998,550863.541699999943376,31,45
2774,201689.761599999997998,552863.541699999943376,202189.761599999997998,552363.541699999943376,28,45
2775,201689.761599999997998,552363.541699999943376,202189.761599999997998,551863.541699999943376,29,45
2772,201689.761599999997998,553863.541699999943376,202189.761599999997998,553363.541699999943376,26,45
2773,201689.761599999997998,553363.541699999943376,202189.761599999997998,552863.541699999943376,27,45
2770,201689.761599999997998,554863.541699999943376,202189.761599999997998,554363.541699999943376,24,45
2771,201689.761599999997998,554363.541699999943376,202189.761599999997998,553863.541699999943376,25,45
2768,201689.761599999997998,555863.541699999943376,202189.761599999997998,555363.541699999943376,22,45
2769,201689.761599999997998,555363.541699999943376,202189.761599999997998,554863.541699999943376,23,45
2766,201689.761599999997998,556863.541699999943376,202189.761599999997998,556363.541699999943376,20,45
2767,201689.761599999997998,556363.541699999943376,202189.761599999997998,555863.541699999943376,21,45
2764,201689.761599999997998,557863.541699999943376,202189.761599999997998,557363.541699999943376,18,45
2765,201689.761599999997998,557363.541699999943376,202189.761599999997998,556863.541699999943376,19,45
2762,201689.761599999997998,558863.541699999943376,202189.761599999997998,558363.541699999943376,16,45
2763,201689.761599999997998,558363.541699999943376,202189.761599999997998,557863.541699999943376,17,45
2760,201689.761599999997998,559863.541699999943376,202189.761599999997998,559363.541699999943376,14,45
2761,201689.761599999997998,559363.541699999943376,202189.761599999997998,558863.541699999943376,15,45
2758,201689.761599999997998,560863.541699999943376,202189.761599999997998,560363.541699999943376,12,45
2759,201689.761599999997998,560363.541699999943376,202189.761599999997998,559863.541699999943376,13,45
2756,201689.761599999997998,561863.541699999943376,202189.761599999997998,561363.541699999943376,10,45
2757,201689.761599999997998,561363.541699999943376,202189.761599999997998,560863.541699999943376,11,45
2754,201689.761599999997998,562863.541699999943376,202189.761599999997998,562363.541699999943376,8,45
2755,201689.761599999997998,562363.541699999943376,202189.761599999997998,561863.541699999943376,9,45
2752,201689.761599999997998,563863.541699999943376,202189.761599999997998,563363.541699999943376,6,45
2753,201689.761599999997998,563363.541699999943376,202189.761599999997998,562863.541699999943376,7,45
2878,202689.761599999997998,561863.541699999943376,203189.761599999997998,561363.541699999943376,10,47
2879,202689.761599999997998,561363.541699999943376,203189.761599999997998,560863.541699999943376,11,47
2876,202689.761599999997998,562863.541699999943376,203189.761599999997998,562363.541699999943376,8,47
2877,202689.761599999997998,562363.541699999943376,203189.761599999997998,561863.541699999943376,9,47
2874,202689.761599999997998,563863.541699999943376,203189.761599999997998,563363.541699999943376,6,47
2875,202689.761599999997998,563363.541699999943376,203189.761599999997998,562863.541699999943376,7,47
2872,202689.761599999997998,564863.541699999943376,203189.761599999997998,564363.541699999943376,4,47
2873,202689.761599999997998,564363.541699999943376,203189.761599999997998,563863.541699999943376,5,47
2870,202689.761599999997998,565863.541699999943376,203189.761599999997998,565363.541699999943376,2,47
2871,202689.761599999997998,565363.541699999943376,203189.761599999997998,564863.541699999943376,3,47
2869,202689.761599999997998,566363.541699999943376,203189.761599999997998,565863.541699999943376,1,47
2860,202189.761599999997998,540363.541699999943376,202689.761599999997998,539863.541699999943376,53,46
2861,202189.761599999997998,539863.541699999943376,202689.761599999997998,539363.541699999943376,54,46
2858,202189.761599999997998,541363.541699999943376,202689.761599999997998,540863.541699999943376,51,46
2859,202189.761599999997998,540863.541699999943376,202689.761599999997998,540363.541699999943376,52,46
2856,202189.761599999997998,542363.541699999943376,202689.761599999997998,541863.541699999943376,49,46
2857,202189.761599999997998,541863.541699999943376,202689.761599999997998,541363.541699999943376,50,46
2854,202189.761599999997998,543363.541699999943376,202689.761599999997998,542863.541699999943376,47,46
2855,202189.761599999997998,542863.541699999943376,202689.761599999997998,542363.541699999943376,48,46
2852,202189.761599999997998,544363.541699999943376,202689.761599999997998,543863.541699999943376,45,46
2853,202189.761599999997998,543863.541699999943376,202689.761599999997998,543363.541699999943376,46,46
2850,202189.761599999997998,545363.541699999943376,202689.761599999997998,544863.541699999943376,43,46
2851,202189.761599999997998,544863.541699999943376,202689.761599999997998,544363.541699999943376,44,46
2848,202189.761599999997998,546363.541699999943376,202689.761599999997998,545863.541699999943376,41,46
2849,202189.761599999997998,545863.541699999943376,202689.761599999997998,545363.541699999943376,42,46
2846,202189.761599999997998,547363.541699999943376,202689.761599999997998,546863.541699999943376,39,46
2847,202189.761599999997998,546863.541699999943376,202689.761599999997998,546363.541699999943376,40,46
2844,202189.761599999997998,548363.541699999943376,202689.761599999997998,547863.541699999943376,37,46
2845,202189.761599999997998,547863.541699999943376,202689.761599999997998,547363.541699999943376,38,46
2842,202189.761599999997998,549363.541699999943376,202689.761599999997998,548863.541699999943376,35,46
2843,202189.761599999997998,548863.541699999943376,202689.761599999997998,548363.541699999943376,36,46
2840,202189.761599999997998,550363.541699999943376,202689.761599999997998,549863.541699999943376,33,46
2841,202189.761599999997998,549863.541699999943376,202689.761599999997998,549363.541699999943376,34,46
2838,202189.761599999997998,551363.541699999943376,202689.761599999997998,550863.541699999943376,31,46
2839,202189.761599999997998,550863.541699999943376,202689.761599999997998,550363.541699999943376,32,46
2836,202189.761599999997998,552363.541699999943376,202689.761599999997998,551863.541699999943376,29,46
2837,202189.761599999997998,551863.541699999943376,202689.761599999997998,551363.541699999943376,30,46
2834,202189.761599999997998,553363.541699999943376,202689.761599999997998,552863.541699999943376,27,46
2835,202189.761599999997998,552863.541699999943376,202689.761599999997998,552363.541699999943376,28,46
2832,202189.761599999997998,554363.541699999943376,202689.761599999997998,553863.541699999943376,25,46
2833,202189.761599999997998,553863.541699999943376,202689.761599999997998,553363.541699999943376,26,46
2830,202189.761599999997998,555363.541699999943376,202689.761599999997998,554863.541699999943376,23,46
2831,202189.761599999997998,554863.541699999943376,202689.761599999997998,554363.541699999943376,24,46
2828,202189.761599999997998,556363.541699999943376,202689.761599999997998,555863.541699999943376,21,46
2829,202189.761599999997998,555863.541699999943376,202689.761599999997998,555363.541699999943376,22,46
2826,202189.761599999997998,557363.541699999943376,202689.761599999997998,556863.541699999943376,19,46
2827,202189.761599999997998,556863.541699999943376,202689.761599999997998,556363.541699999943376,20,46
2824,202189.761599999997998,558363.541699999943376,202689.761599999997998,557863.541699999943376,17,46
2825,202189.761599999997998,557863.541699999943376,202689.761599999997998,557363.541699999943376,18,46
2822,202189.761599999997998,559363.541699999943376,202689.761599999997998,558863.541699999943376,15,46
2823,202189.761599999997998,558863.541699999943376,202689.761599999997998,558363.541699999943376,16,46
2820,202189.761599999997998,560363.541699999943376,202689.761599999997998,559863.541699999943376,13,46
2821,202189.761599999997998,559863.541699999943376,202689.761599999997998,559363.541699999943376,14,46
2818,202189.761599999997998,561363.541699999943376,202689.761599999997998,560863.541699999943376,11,46
2819,202189.761599999997998,560863.541699999943376,202689.761599999997998,560363.541699999943376,12,46
2816,202189.761599999997998,562363.541699999943376,202689.761599999997998,561863.541699999943376,9,46
2817,202189.761599999997998,561863.541699999943376,202689.761599999997998,561363.541699999943376,10,46
2942,203189.761599999997998,560363.541699999943376,203689.761599999997998,559863.541699999943376,13,48
2943,203189.761599999997998,559863.541699999943376,203689.761599999997998,559363.541699999943376,14,48
2940,203189.761599999997998,561363.541699999943376,203689.761599999997998,560863.541699999943376,11,48
2941,203189.761599999997998,560863.541699999943376,203689.761599999997998,560363.541699999943376,12,48
2938,203189.761599999997998,562363.541699999943376,203689.761599999997998,561863.541699999943376,9,48
2939,203189.761599999997998,561863.541699999943376,203689.761599999997998,561363.541699999943376,10,48
2936,203189.761599999997998,563363.541699999943376,203689.761599999997998,562863.541699999943376,7,48
2937,203189.761599999997998,562863.541699999943376,203689.761599999997998,562363.541699999943376,8,48
2934,203189.761599999997998,564363.541699999943376,203689.761599999997998,563863.541699999943376,5,48
2935,203189.761599999997998,563863.541699999943376,203689.761599999997998,563363.541699999943376,6,48
2932,203189.761599999997998,565363.541699999943376,203689.761599999997998,564863.541699999943376,3,48
2933,203189.761599999997998,564863.541699999943376,203689.761599999997998,564363.541699999943376,4,48
2930,203189.761599999997998,566363.541699999943376,203689.761599999997998,565863.541699999943376,1,48
2931,203189.761599999997998,565863.541699999943376,203689.761599999997998,565363.541699999943376,2,48
2926,202689.761599999997998,537863.541699999943376,203189.761599999997998,537363.541699999943376,58,47
2925,202689.761599999997998,538363.541699999943376,203189.761599999997998,537863.541699999943376,57,47
2922,202689.761599999997998,539863.541699999943376,203189.761599999997998,539363.541699999943376,54,47
2923,202689.761599999997998,539363.541699999943376,203189.761599999997998,538863.541699999943376,55,47
2920,202689.761599999997998,540863.541699999943376,203189.761599999997998,540363.541699999943376,52,47
2921,202689.761599999997998,540363.541699999943376,203189.761599999997998,539863.541699999943376,53,47
2918,202689.761599999997998,541863.541699999943376,203189.761599999997998,541363.541699999943376,50,47
2919,202689.761599999997998,541363.541699999943376,203189.761599999997998,540863.541699999943376,51,47
2916,202689.761599999997998,542863.541699999943376,203189.761599999997998,542363.541699999943376,48,47
2917,202689.761599999997998,542363.541699999943376,203189.761599999997998,541863.541699999943376,49,47
2914,202689.761599999997998,543863.541699999943376,203189.761599999997998,543363.541699999943376,46,47
2915,202689.761599999997998,543363.541699999943376,203189.761599999997998,542863.541699999943376,47,47
2912,202689.761599999997998,544863.541699999943376,203189.761599999997998,544363.541699999943376,44,47
2913,202689.761599999997998,544363.541699999943376,203189.761599999997998,543863.541699999943376,45,47
2910,202689.761599999997998,545863.541699999943376,203189.761599999997998,545363.541699999943376,42,47
2911,202689.761599999997998,545363.541699999943376,203189.761599999997998,544863.541699999943376,43,47
2908,202689.761599999997998,546863.541699999943376,203189.761599999997998,546363.541699999943376,40,47
2909,202689.761599999997998,546363.541699999943376,203189.761599999997998,545863.541699999943376,41,47
2906,202689.761599999997998,547863.541699999943376,203189.761599999997998,547363.541699999943376,38,47
2907,202689.761599999997998,547363.541699999943376,203189.761599999997998,546863.541699999943376,39,47
2904,202689.761599999997998,548863.541699999943376,203189.761599999997998,548363.541699999943376,36,47
2905,202689.761599999997998,548363.541699999943376,203189.761599999997998,547863.541699999943376,37,47
2902,202689.761599999997998,549863.541699999943376,203189.761599999997998,549363.541699999943376,34,47
2903,202689.761599999997998,549363.541699999943376,203189.761599999997998,548863.541699999943376,35,47
2900,202689.761599999997998,550863.541699999943376,203189.761599999997998,550363.541699999943376,32,47
2901,202689.761599999997998,550363.541699999943376,203189.761599999997998,549863.541699999943376,33,47
2898,202689.761599999997998,551863.541699999943376,203189.761599999997998,551363.541699999943376,30,47
2899,202689.761599999997998,551363.541699999943376,203189.761599999997998,550863.541699999943376,31,47
2896,202689.761599999997998,552863.541699999943376,203189.761599999997998,552363.541699999943376,28,47
2897,202689.761599999997998,552363.541699999943376,203189.761599999997998,551863.541699999943376,29,47
2894,202689.761599999997998,553863.541699999943376,203189.761599999997998,553363.541699999943376,26,47
2895,202689.761599999997998,553363.541699999943376,203189.761599999997998,552863.541699999943376,27,47
2892,202689.761599999997998,554863.541699999943376,203189.761599999997998,554363.541699999943376,24,47
2893,202689.761599999997998,554363.541699999943376,203189.761599999997998,553863.541699999943376,25,47
2890,202689.761599999997998,555863.541699999943376,203189.761599999997998,555363.541699999943376,22,47
2891,202689.761599999997998,555363.541699999943376,203189.761599999997998,554863.541699999943376,23,47
2888,202689.761599999997998,556863.541699999943376,203189.761599999997998,556363.541699999943376,20,47
2889,202689.761599999997998,556363.541699999943376,203189.761599999997998,555863.541699999943376,21,47
2886,202689.761599999997998,557863.541699999943376,203189.761599999997998,557363.541699999943376,18,47
2887,202689.761599999997998,557363.541699999943376,203189.761599999997998,556863.541699999943376,19,47
2884,202689.761599999997998,558863.541699999943376,203189.761599999997998,558363.541699999943376,16,47
2885,202689.761599999997998,558363.541699999943376,203189.761599999997998,557863.541699999943376,17,47
2882,202689.761599999997998,559863.541699999943376,203189.761599999997998,559363.541699999943376,14,47
2883,202689.761599999997998,559363.541699999943376,203189.761599999997998,558863.541699999943376,15,47
2880,202689.761599999997998,560863.541699999943376,203189.761599999997998,560363.541699999943376,12,47
2881,202689.761599999997998,560363.541699999943376,203189.761599999997998,559863.541699999943376,13,47
3006,203689.761599999997998,558863.541699999943376,204189.761599999997998,558363.541699999943376,16,49
3007,203689.761599999997998,558363.541699999943376,204189.761599999997998,557863.541699999943376,17,49
3004,203689.761599999997998,559863.541699999943376,204189.761599999997998,559363.541699999943376,14,49
3005,203689.761599999997998,559363.541699999943376,204189.761599999997998,558863.541699999943376,15,49
3002,203689.761599999997998,560863.541699999943376,204189.761599999997998,560363.541699999943376,12,49
3003,203689.761599999997998,560363.541699999943376,204189.761599999997998,559863.541699999943376,13,49
3000,203689.761599999997998,561863.541699999943376,204189.761599999997998,561363.541699999943376,10,49
3001,203689.761599999997998,561363.541699999943376,204189.761599999997998,560863.541699999943376,11,49
2998,203689.761599999997998,562863.541699999943376,204189.761599999997998,562363.541699999943376,8,49
2999,203689.761599999997998,562363.541699999943376,204189.761599999997998,561863.541699999943376,9,49
2996,203689.761599999997998,563863.541699999943376,204189.761599999997998,563363.541699999943376,6,49
2997,203689.761599999997998,563363.541699999943376,204189.761599999997998,562863.541699999943376,7,49
2994,203689.761599999997998,564863.541699999943376,204189.761599999997998,564363.541699999943376,4,49
2995,203689.761599999997998,564363.541699999943376,204189.761599999997998,563863.541699999943376,5,49
2992,203689.761599999997998,565863.541699999943376,204189.761599999997998,565363.541699999943376,2,49
2993,203689.761599999997998,565363.541699999943376,204189.761599999997998,564863.541699999943376,3,49
2991,203689.761599999997998,566363.541699999943376,204189.761599999997998,565863.541699999943376,1,49
2986,203189.761599999997998,538363.541699999943376,203689.761599999997998,537863.541699999943376,57,48
2987,203189.761599999997998,537863.541699999943376,203689.761599999997998,537363.541699999943376,58,48
2984,203189.761599999997998,539363.541699999943376,203689.761599999997998,538863.541699999943376,55,48
2985,203189.761599999997998,538863.541699999943376,203689.761599999997998,538363.541699999943376,56,48
2982,203189.761599999997998,540363.541699999943376,203689.761599999997998,539863.541699999943376,53,48
2983,203189.761599999997998,539863.541699999943376,203689.761599999997998,539363.541699999943376,54,48
2980,203189.761599999997998,541363.541699999943376,203689.761599999997998,540863.541699999943376,51,48
2981,203189.761599999997998,540863.541699999943376,203689.761599999997998,540363.541699999943376,52,48
2978,203189.761599999997998,542363.541699999943376,203689.761599999997998,541863.541699999943376,49,48
2979,203189.761599999997998,541863.541699999943376,203689.761599999997998,541363.541699999943376,50,48
2976,203189.761599999997998,543363.541699999943376,203689.761599999997998,542863.541699999943376,47,48
2977,203189.761599999997998,542863.541699999943376,203689.761599999997998,542363.541699999943376,48,48
2974,203189.761599999997998,544363.541699999943376,203689.761599999997998,543863.541699999943376,45,48
2975,203189.761599999997998,543863.541699999943376,203689.761599999997998,543363.541699999943376,46,48
2972,203189.761599999997998,545363.541699999943376,203689.761599999997998,544863.541699999943376,43,48
2973,203189.761599999997998,544863.541699999943376,203689.761599999997998,544363.541699999943376,44,48
2970,203189.761599999997998,546363.541699999943376,203689.761599999997998,545863.541699999943376,41,48
2971,203189.761599999997998,545863.541699999943376,203689.761599999997998,545363.541699999943376,42,48
2968,203189.761599999997998,547363.541699999943376,203689.761599999997998,546863.541699999943376,39,48
2969,203189.761599999997998,546863.541699999943376,203689.761599999997998,546363.541699999943376,40,48
2966,203189.761599999997998,548363.541699999943376,203689.761599999997998,547863.541699999943376,37,48
2967,203189.761599999997998,547863.541699999943376,203689.761599999997998,547363.541699999943376,38,48
2964,203189.761599999997998,549363.541699999943376,203689.761599999997998,548863.541699999943376,35,48
2965,203189.761599999997998,548863.541699999943376,203689.761599999997998,548363.541699999943376,36,48
2962,203189.761599999997998,550363.541699999943376,203689.761599999997998,549863.541699999943376,33,48
2963,203189.761599999997998,549863.541699999943376,203689.761599999997998,549363.541699999943376,34,48
2960,203189.761599999997998,551363.541699999943376,203689.761599999997998,550863.541699999943376,31,48
2961,203189.761599999997998,550863.541699999943376,203689.761599999997998,550363.541699999943376,32,48
2958,203189.761599999997998,552363.541699999943376,203689.761599999997998,551863.541699999943376,29,48
2959,203189.761599999997998,551863.541699999943376,203689.761599999997998,551363.541699999943376,30,48
2956,203189.761599999997998,553363.541699999943376,203689.761599999997998,552863.541699999943376,27,48
2957,203189.761599999997998,552863.541699999943376,203689.761599999997998,552363.541699999943376,28,48
2954,203189.761599999997998,554363.541699999943376,203689.761599999997998,553863.541699999943376,25,48
2955,203189.761599999997998,553863.541699999943376,203689.761599999997998,553363.541699999943376,26,48
2952,203189.761599999997998,555363.541699999943376,203689.761599999997998,554863.541699999943376,23,48
2953,203189.761599999997998,554863.541699999943376,203689.761599999997998,554363.541699999943376,24,48
2950,203189.761599999997998,556363.541699999943376,203689.761599999997998,555863.541699999943376,21,48
2951,203189.761599999997998,555863.541699999943376,203689.761599999997998,555363.541699999943376,22,48
2948,203189.761599999997998,557363.541699999943376,203689.761599999997998,556863.541699999943376,19,48
2949,203189.761599999997998,556863.541699999943376,203689.761599999997998,556363.541699999943376,20,48
2946,203189.761599999997998,558363.541699999943376,203689.761599999997998,557863.541699999943376,17,48
2947,203189.761599999997998,557863.541699999943376,203689.761599999997998,557363.541699999943376,18,48
2944,203189.761599999997998,559363.541699999943376,203689.761599999997998,558863.541699999943376,15,48
2945,203189.761599999997998,558863.541699999943376,203689.761599999997998,558363.541699999943376,16,48
3070,204189.761599999997998,557363.541699999943376,204689.761599999997998,556863.541699999943376,19,50
3071,204189.761599999997998,556863.541699999943376,204689.761599999997998,556363.541699999943376,20,50
3068,204189.761599999997998,558363.541699999943376,204689.761599999997998,557863.541699999943376,17,50
3069,204189.761599999997998,557863.541699999943376,204689.761599999997998,557363.541699999943376,18,50
3066,204189.761599999997998,559363.541699999943376,204689.761599999997998,558863.541699999943376,15,50
3067,204189.761599999997998,558863.541699999943376,204689.761599999997998,558363.541699999943376,16,50
3064,204189.761599999997998,560363.541699999943376,204689.761599999997998,559863.541699999943376,13,50
3065,204189.761599999997998,559863.541699999943376,204689.761599999997998,559363.541699999943376,14,50
3062,204189.761599999997998,561363.541699999943376,204689.761599999997998,560863.541699999943376,11,50
3063,204189.761599999997998,560863.541699999943376,204689.761599999997998,560363.541699999943376,12,50
3060,204189.761599999997998,562363.541699999943376,204689.761599999997998,561863.541699999943376,9,50
3061,204189.761599999997998,561863.541699999943376,204689.761599999997998,561363.541699999943376,10,50
3058,204189.761599999997998,563363.541699999943376,204689.761599999997998,562863.541699999943376,7,50
3059,204189.761599999997998,562863.541699999943376,204689.761599999997998,562363.541699999943376,8,50
3056,204189.761599999997998,564363.541699999943376,204689.761599999997998,563863.541699999943376,5,50
3057,204189.761599999997998,563863.541699999943376,204689.761599999997998,563363.541699999943376,6,50
3054,204189.761599999997998,565363.541699999943376,204689.761599999997998,564863.541699999943376,3,50
3055,204189.761599999997998,564863.541699999943376,204689.761599999997998,564363.541699999943376,4,50
3052,204189.761599999997998,566363.541699999943376,204689.761599999997998,565863.541699999943376,1,50
3053,204189.761599999997998,565863.541699999943376,204689.761599999997998,565363.541699999943376,2,50
3050,203689.761599999997998,536863.541699999943376,204189.761599999997998,536363.541699999943376,60,49
3048,203689.761599999997998,537863.541699999943376,204189.761599999997998,537363.541699999943376,58,49
3049,203689.761599999997998,537363.541699999943376,204189.761599999997998,536863.541699999943376,59,49
3046,203689.761599999997998,538863.541699999943376,204189.761599999997998,538363.541699999943376,56,49
3047,203689.761599999997998,538363.541699999943376,204189.761599999997998,537863.541699999943376,57,49
3044,203689.761599999997998,539863.541699999943376,204189.761599999997998,539363.541699999943376,54,49
3045,203689.761599999997998,539363.541699999943376,204189.761599999997998,538863.541699999943376,55,49
3042,203689.761599999997998,540863.541699999943376,204189.761599999997998,540363.541699999943376,52,49
3043,203689.761599999997998,540363.541699999943376,204189.761599999997998,539863.541699999943376,53,49
3040,203689.761599999997998,541863.541699999943376,204189.761599999997998,541363.541699999943376,50,49
3041,203689.761599999997998,541363.541699999943376,204189.761599999997998,540863.541699999943376,51,49
3038,203689.761599999997998,542863.541699999943376,204189.761599999997998,542363.541699999943376,48,49
3039,203689.761599999997998,542363.541699999943376,204189.761599999997998,541863.541699999943376,49,49
3036,203689.761599999997998,543863.541699999943376,204189.761599999997998,543363.541699999943376,46,49
3037,203689.761599999997998,543363.541699999943376,204189.761599999997998,542863.541699999943376,47,49
3034,203689.761599999997998,544863.541699999943376,204189.761599999997998,544363.541699999943376,44,49
3035,203689.761599999997998,544363.541699999943376,204189.761599999997998,543863.541699999943376,45,49
3032,203689.761599999997998,545863.541699999943376,204189.761599999997998,545363.541699999943376,42,49
3033,203689.761599999997998,545363.541699999943376,204189.761599999997998,544863.541699999943376,43,49
3030,203689.761599999997998,546863.541699999943376,204189.761599999997998,546363.541699999943376,40,49
3031,203689.761599999997998,546363.541699999943376,204189.761599999997998,545863.541699999943376,41,49
3028,203689.761599999997998,547863.541699999943376,204189.761599999997998,547363.541699999943376,38,49
3029,203689.761599999997998,547363.541699999943376,204189.761599999997998,546863.541699999943376,39,49
3026,203689.761599999997998,548863.541699999943376,204189.761599999997998,548363.541699999943376,36,49
3027,203689.761599999997998,548363.541699999943376,204189.761599999997998,547863.541699999943376,37,49
3024,203689.761599999997998,549863.541699999943376,204189.761599999997998,549363.541699999943376,34,49
3025,203689.761599999997998,549363.541699999943376,204189.761599999997998,548863.541699999943376,35,49
3022,203689.761599999997998,550863.541699999943376,204189.761599999997998,550363.541699999943376,32,49
3023,203689.761599999997998,550363.541699999943376,204189.761599999997998,549863.541699999943376,33,49
3020,203689.761599999997998,551863.541699999943376,204189.761599999997998,551363.541699999943376,30,49
3021,203689.761599999997998,551363.541699999943376,204189.761599999997998,550863.541699999943376,31,49
3018,203689.761599999997998,552863.541699999943376,204189.761599999997998,552363.541699999943376,28,49
3019,203689.761599999997998,552363.541699999943376,204189.761599999997998,551863.541699999943376,29,49
3016,203689.761599999997998,553863.541699999943376,204189.761599999997998,553363.541699999943376,26,49
3017,203689.761599999997998,553363.541699999943376,204189.761599999997998,552863.541699999943376,27,49
3014,203689.761599999997998,554863.541699999943376,204189.761599999997998,554363.541699999943376,24,49
3015,203689.761599999997998,554363.541699999943376,204189.761599999997998,553863.541699999943376,25,49
3012,203689.761599999997998,555863.541699999943376,204189.761599999997998,555363.541699999943376,22,49
3013,203689.761599999997998,555363.541699999943376,204189.761599999997998,554863.541699999943376,23,49
3010,203689.761599999997998,556863.541699999943376,204189.761599999997998,556363.541699999943376,20,49
3011,203689.761599999997998,556363.541699999943376,204189.761599999997998,555863.541699999943376,21,49
3008,203689.761599999997998,557863.541699999943376,204189.761599999997998,557363.541699999943376,18,49
3009,203689.761599999997998,557363.541699999943376,204189.761599999997998,556863.541699999943376,19,49
2110,196189.761599999997998,549363.541699999943376,196689.761599999997998,548863.541699999943376,35,34
2111,196189.761599999997998,548863.541699999943376,196689.761599999997998,548363.541699999943376,36,34
2108,196189.761599999997998,550363.541699999943376,196689.761599999997998,549863.541699999943376,33,34
2109,196189.761599999997998,549863.541699999943376,196689.761599999997998,549363.541699999943376,34,34
2106,196189.761599999997998,551363.541699999943376,196689.761599999997998,550863.541699999943376,31,34
2107,196189.761599999997998,550863.541699999943376,196689.761599999997998,550363.541699999943376,32,34
2104,196189.761599999997998,552363.541699999943376,196689.761599999997998,551863.541699999943376,29,34
2105,196189.761599999997998,551863.541699999943376,196689.761599999997998,551363.541699999943376,30,34
2102,196189.761599999997998,553363.541699999943376,196689.761599999997998,552863.541699999943376,27,34
2103,196189.761599999997998,552863.541699999943376,196689.761599999997998,552363.541699999943376,28,34
2100,196189.761599999997998,554363.541699999943376,196689.761599999997998,553863.541699999943376,25,34
2101,196189.761599999997998,553863.541699999943376,196689.761599999997998,553363.541699999943376,26,34
2098,196189.761599999997998,555363.541699999943376,196689.761599999997998,554863.541699999943376,23,34
2099,196189.761599999997998,554863.541699999943376,196689.761599999997998,554363.541699999943376,24,34
2096,196189.761599999997998,556363.541699999943376,196689.761599999997998,555863.541699999943376,21,34
2097,196189.761599999997998,555863.541699999943376,196689.761599999997998,555363.541699999943376,22,34
2094,196189.761599999997998,557363.541699999943376,196689.761599999997998,556863.541699999943376,19,34
2095,196189.761599999997998,556863.541699999943376,196689.761599999997998,556363.541699999943376,20,34
2092,196189.761599999997998,558363.541699999943376,196689.761599999997998,557863.541699999943376,17,34
2093,196189.761599999997998,557863.541699999943376,196689.761599999997998,557363.541699999943376,18,34
2090,196189.761599999997998,559363.541699999943376,196689.761599999997998,558863.541699999943376,15,34
2091,196189.761599999997998,558863.541699999943376,196689.761599999997998,558363.541699999943376,16,34
2088,196189.761599999997998,560363.541699999943376,196689.761599999997998,559863.541699999943376,13,34
2089,196189.761599999997998,559863.541699999943376,196689.761599999997998,559363.541699999943376,14,34
2086,196189.761599999997998,561363.541699999943376,196689.761599999997998,560863.541699999943376,11,34
2087,196189.761599999997998,560863.541699999943376,196689.761599999997998,560363.541699999943376,12,34
2085,196189.761599999997998,561863.541699999943376,196689.761599999997998,561363.541699999943376,10,34
2072,195689.761599999997998,537863.541699999943376,196189.761599999997998,537363.541699999943376,58,33
2070,195689.761599999997998,538863.541699999943376,196189.761599999997998,538363.541699999943376,56,33
2071,195689.761599999997998,538363.541699999943376,196189.761599999997998,537863.541699999943376,57,33
2068,195689.761599999997998,539863.541699999943376,196189.761599999997998,539363.541699999943376,54,33
2069,195689.761599999997998,539363.541699999943376,196189.761599999997998,538863.541699999943376,55,33
2066,195689.761599999997998,540863.541699999943376,196189.761599999997998,540363.541699999943376,52,33
2067,195689.761599999997998,540363.541699999943376,196189.761599999997998,539863.541699999943376,53,33
2064,195689.761599999997998,541863.541699999943376,196189.761599999997998,541363.541699999943376,50,33
2065,195689.761599999997998,541363.541699999943376,196189.761599999997998,540863.541699999943376,51,33
2062,195689.761599999997998,542863.541699999943376,196189.761599999997998,542363.541699999943376,48,33
2063,195689.761599999997998,542363.541699999943376,196189.761599999997998,541863.541699999943376,49,33
2060,195689.761599999997998,543863.541699999943376,196189.761599999997998,543363.541699999943376,46,33
2061,195689.761599999997998,543363.541699999943376,196189.761599999997998,542863.541699999943376,47,33
2058,195689.761599999997998,544863.541699999943376,196189.761599999997998,544363.541699999943376,44,33
2059,195689.761599999997998,544363.541699999943376,196189.761599999997998,543863.541699999943376,45,33
2056,195689.761599999997998,545863.541699999943376,196189.761599999997998,545363.541699999943376,42,33
2057,195689.761599999997998,545363.541699999943376,196189.761599999997998,544863.541699999943376,43,33
